"","district","state","year","ins.units","farmers","loanee","nonloanee","area.ins","farmers.premium","state.premium","goi.premium","gross.premium","sum.insured","male.pt","female.pt","othergen.pt","sc.pt","st.pt","obc.pt","gen.pt","marginal.pt","small.pt","othertype.pt","jan.rf","jan.ptdef","feb.rf","feb.ptdef","mar.rf","mar.ptdef","apr.rf","apr.ptdef","may.rf","may.ptdef","jun.rf","jun.ptdef","jul.rf","jul.ptdef","aug.rf","aug.ptdef","sep.rf","sep.ptdef","oct.rf","oct.ptdef","nov.rf","nov.ptdef","dec.rf","dec.ptdef","area","prod","yield","area_max97","icr2017_area","icr2017_prod","icr2017_yield","jan.normal","feb.normal","mar.normal","apr.normal","may.normal","jun.normal","jul.normal","aug.normal","sep.normal","oct.normal","nov.normal","dec.normal","annual.normal","f.it","jan.rfdev","feb.rfdev","mar.rfdev","apr.rfdev","may.rfdev","jun.rfdev","jul.rfdev","aug.rfdev","sep.rfdev","oct.rfdev","nov.rfdev","dec.rfdev","cdsp.jan.mintemp","cdsp.jan.maxtemp","cdsp.feb.mintemp","cdsp.feb.maxtemp","cdsp.mar.mintemp","cdsp.mar.maxtemp","cdsp.apr.mintemp","cdsp.apr.maxtemp","cdsp.may.mintemp","cdsp.may.maxtemp","cdsp.jun.mintemp","cdsp.jun.maxtemp","cdsp.jul.mintemp","cdsp.jul.maxtemp","cdsp.aug.mintemp","cdsp.aug.maxtemp","cdsp.sep.mintemp","cdsp.sep.maxtemp","cdsp.oct.mintemp","cdsp.oct.maxtemp","cdsp.nov.mintemp","cdsp.nov.maxtemp","cdsp.dec.mintemp","cdsp.dec.maxtemp"
"102","Bulandshahr","Uttar Pradesh",2019,873,43707,45475,39,28.79,401.1,99.13,99.13,599.36,20055.1,0.951,0.0489,1e-04,0.0101,3e-04,0.0684,0.9212,0.3007,0.677,0.0223,0.0181,0.69,0.029,0.9,0.0101,0.05,0.006,0.46,0.0107,-0.26,0.0017,-0.97,0.1023,-0.52,0.1446,-0.33,0.0625,-0.49,0.0016,-0.9,0.0015,-0.56,0.0233,2.37,207.303,4843423.3,116.28,485.411,425.91,1740.6,32613,0.019,0.019,0.012,0.01,0.015,0.069,0.211,0.207,0.14,0.033,0.003,0.006,0.745,0.0675964405625602,-0.0473684210526315,0.526315789473684,-0.158333333333333,-0.4,-0.286666666666667,-0.97536231884058,-0.515165876777251,-0.301449275362319,-0.553571428571429,-0.951515151515152,-0.5,2.88333333333333,7.53888888888889,19.8222222222222,10.4444444444444,21.45,15.0944444444444,30.6333333333333,22.1555555555556,38.0277777777778,25.5777777777778,41.5611111111111,27.6666666666667,39.9333333333333,26.3388888888889,34.15,24.6944444444444,31.5277777777778,20.8722222222222,26.5777777777778,19.5722222222222,29.7277777777778,11.2388888888889,20.9944444444444,4.85555555555556,10.9555555555556
"103","Bulandshahr","Uttar Pradesh",2020,854,38613,40256,83,25.82,386.02,115.81,115.81,617.64,19301.15,0.9392,0.0607,1e-04,0.004,4e-04,0.0473,0.9483,0.5186,0.4577,0.0237,0.0162,0.51,0.007,-0.54,0.0444,3.63,0.008,0.96,0.0191,0.32,0.0103,-0.8,0.097,-0.55,0.1072,-0.5,0.0066,-0.95,0,-1,8e-04,-0.75,0,-1,210.374,4807194.41,117.56,485.411,425.91,1740.6,32613,0.019,0.019,0.012,0.01,0.015,0.069,0.211,0.207,0.14,0.033,0.003,0.006,0.745,0.0606231363433589,-0.147368421052632,-0.631578947368421,2.7,-0.2,0.273333333333334,-0.850724637681159,-0.540284360189573,-0.482125603864734,-0.952857142857143,-1,-0.733333333333333,-1,9.4,20.2,11.2,25.1,16.8,29.3,21.5,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","Buldana","Maharashtra",2019,102,114592,45214,193078,171.41,1706.54,5161.48,5161.48,12029.5,68532.05,0.8084,0.1912,4e-04,0.0551,0.0089,0.6262,0.3098,0.1068,0.8158,0.0774,0,-1,0,-1,0,-1,7e-04,-0.56,0,-1,0.1299,-0.07,0.2226,0.16,0.1486,-0.28,0.1688,0.4,0.0801,0.4,0.0413,1.32,0.0028,-0.54,790.093,860604,9.39,837.64296,933.69,851.75,19139,0.009,0,0.008,0.01,0.017,0.172,0.223,0.205,0.195,0.048,0.012,0.002,0.901,0.183583416337328,-1,NA,-1,-0.93,-1,-0.244767441860465,-0.00179372197309422,-0.275121951219512,-0.134358974358974,0.66875,2.44166666666667,0.4,13.22,29.8,16.015,32,19.065,35.39,17.175,29.285,21.335,34.8,21.52,31.02,15.685,19.93,17.89,22.97,19.825,25.775,17.165,24.11,17.56,27.89,16.555,26.685
"105","Buldana","Maharashtra",2018,102,146313,78817,217940,220.78,2280.35,7254.88,7254.88,16790.11,87066.6,0.818,0.1814,6e-04,0.048,0.0089,0.6,0.3431,0.1044,0.7919,0.1037,0,-1,0.006,1,2e-04,-0.96,0,-1,0,-1,0.0972,-0.3,0.1602,-0.16,0.1755,-0.1,0.039,-0.68,0,-1,0.0133,-0.17,0,-1,763.4893,893178,9.8,837.64296,933.69,851.75,19139,0.009,0,0.008,0.01,0.017,0.172,0.223,0.205,0.195,0.048,0.012,0.002,0.901,0.236459638638092,-1,Inf,-0.975,-1,-1,-0.434883720930232,-0.281614349775785,-0.14390243902439,-0.8,-1,0.108333333333333,-1,14.66,30.13,16.56,32.225,18.255,31.71,17.985,29.575,14.685,21.555,14.03,18.405,13.5,16.18,13.385,16.17,12.875,17.985,16.285,26.49,14.68,25.795,8.835,16.48
"106","Buldana","Maharashtra",2020,102,142831,36630,200512,181.77,1779.42,5968.98,5968.98,13717.38,78307.14,0.8095,0.19,5e-04,0.0571,0.0098,0.6145,0.3186,0.0899,0.8397,0.0704,0.0021,-0.53,0,-1,0.0206,2.62,0.0016,0.07,0.007,0.27,0.1844,0.32,0.2074,0.08,0.1754,-0.15,0.1266,0.05,0.0229,-0.6,0.002,-0.89,4e-04,-0.94,813.66504,1509142.16,14.56,837.64296,933.69,851.75,19139,0.009,0,0.008,0.01,0.017,0.172,0.223,0.205,0.195,0.048,0.012,0.002,0.901,0.194679176171963,-0.766666666666667,NA,1.575,-0.84,-0.588235294117647,0.0720930232558141,-0.0699551569506727,-0.144390243902439,-0.350769230769231,-0.522916666666667,-0.833333333333333,-0.8,7.3,14.8333333333333,17.65,31.6833333333333,9.9,17.3166666666667,3.81666666666667,6.45,4.01666666666667,6.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","Bundi","Rajasthan",2018,269,43388,61378,28,78.36,612.43,1418.16,1418.16,3448.75,30621.38,0.8873,0.1117,0.001,0.1022,0.28,0.4619,0.1559,0.2624,0.5397,0.1979,0,-1,0,-1,0,-1,3e-04,-0.86,0,-1,0.0714,0.15,0.1684,-0.34,0.179,-0.24,0.1897,0.87,0,-1,0,-1,0,-1,243.697,302979,19.3,245.54,479.62,1056.71,34605,0.009,0.005,0.006,0.004,0.008,0.069,0.273,0.258,0.11,0.017,0.005,0.004,0.768,0.163379341979067,-1,-1,-1,-0.925,-1,0.0347826086956522,-0.383150183150183,-0.306201550387597,0.724545454545454,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","Bundi","Rajasthan",2019,267,58596,86678,2680,114.97,838.66,4055.36,4055.36,8949.38,41933.28,0.8858,0.1136,6e-04,0.0995,0.2922,0.4659,0.1424,0.2574,0.5711,0.1715,0,-1,0,-1,0,-1,0.015,4.17,0.005,-0.18,0.0755,0.13,0.3638,0.51,0.523,1.3,0.2127,1.23,0.0078,-0.32,0,-1,0,-1,245.54,228318,15.45,245.54,479.62,1056.71,34605,0.009,0.005,0.006,0.004,0.008,0.069,0.273,0.258,0.11,0.017,0.005,0.004,0.768,0.239710604228347,-1,-1,-1,2.75,-0.375,0.0942028985507245,0.332600732600733,1.02713178294574,0.933636363636364,-0.541176470588235,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7125,21.7625,22.95,31.15,15.675,25.5375,NA,NA,NA,NA
"109","Cachar","Assam",2018,5,693,665,37,0.37,4.37,1.31,1.31,6.99,218.35,0.9131,0.0869,0,0.0413,0.0043,0.0584,0.896,0.4003,0.1211,0.4786,0.0034,-0.75,0.0145,-0.71,0.1333,-0.21,0.2128,-0.19,0.3878,0,0.5463,0.03,0.342,-0.35,0.3631,-0.23,0.4005,0.11,0.1225,-0.33,0.0146,-0.58,0.0308,1.71,0.557,772,21.78,1.038,150.05,182.24,12016,0.017,0.047,0.155,0.03,0.44,0.628,0.476,0.537,0.398,0.195,0.044,0.009,2.976,0.00246584471842719,-0.8,-0.691489361702128,-0.14,6.09333333333333,-0.118636363636364,-0.130095541401274,-0.281512605042017,-0.323836126629423,0.00628140703517588,-0.371794871794872,-0.668181818181818,2.42222222222222,11.4166666666667,24.0166666666667,14.2,26.0166666666667,17.2833333333333,29.15,20.2,30.2333333333333,22.1166666666667,30.7833333333333,24.9166666666667,32.45,25.7,33.0833333333333,25.65,33.3833333333333,24.9166666666667,32.4833333333333,21.2166666666667,30.2833333333333,15.9666666666667,27.55,12.3833333333333,25.3166666666667
"110","Cachar","Assam",2020,5,19341,990,19870,9.13,0.94,107.49,0,108.43,5421.68,0.8352,0.1646,2e-04,0.0433,0.0093,0.0775,0.8699,0.4314,0.4694,0.0992,0.0272,1.34,1e-04,-0.99,0.0219,-0.87,0.1793,-0.4,0.3045,-0.21,0.6015,0.12,0.5563,0.09,0.3804,-0.17,0.3551,0,0.3199,0.76,0.0384,0.04,0,-1,0.573,796,22.99,1.038,150.05,182.24,12016,0.017,0.047,0.155,0.03,0.44,0.628,0.476,0.537,0.398,0.195,0.044,0.009,2.976,0.0608463845384872,0.6,-0.997872340425532,-0.858709677419355,4.97666666666667,-0.307954545454545,-0.0421974522292993,0.168697478991596,-0.291620111731844,-0.107788944723618,0.64051282051282,-0.127272727272727,-1,11.5333333333333,23.4666666666667,8.45,17.2833333333333,17.5,30.0666666666667,19.45,30.8,22.25,30.5666666666667,8.16666666666667,10.7833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","Cachar","Assam",2019,5,36574,4065,35117,19.17,1.1,226.67,0,227.77,11388.83,0.8401,0.1595,4e-04,0.0087,0.0018,0.0225,0.967,0.5111,0.2561,0.2328,0,-1,0.0306,-0.42,0.0546,-0.67,0.1717,-0.42,0.2872,-0.25,0.459,-0.15,0.6284,0.23,0.3376,-0.27,0.3637,0.02,0.3695,1.03,0.0237,-0.36,0.0053,-0.72,0.546,818,22.66,1.038,150.05,182.24,12016,0.017,0.047,0.155,0.03,0.44,0.628,0.476,0.537,0.398,0.195,0.044,0.009,2.976,0.127757414195268,-1,-0.348936170212766,-0.647741935483871,4.72333333333333,-0.347272727272727,-0.269108280254777,0.320168067226891,-0.371322160148976,-0.0861809045226132,0.894871794871795,-0.461363636363636,-0.411111111111111,10.35,25.6333333333333,13.4166666666667,26.25,14,24.2833333333333,20.6,30.3333333333333,22.1666666666667,29.5333333333333,25.2333333333333,32.9833333333333,25.2666666666667,31.7333333333333,26.3166666666667,34.7666666666667,24.7833333333333,32.2333333333333,19.1833333333333,25.4,18.7166666666667,29.3166666666667,10.3166666666667,20.4166666666667
"112","Chamba","Himachal Pradesh",2019,12,4278,3822,680,1.07,6.42,0.82,0.82,8.06,320.95,0.942,0.0578,2e-04,0.0855,0.2128,0.0207,0.681,0.1992,0.7463,0.0545,0.1036,-0.08,0.2282,0.63,0.0828,-0.41,0.0442,-0.47,0.0638,-0.32,0.058,-0.56,0.1592,-0.61,0.2917,-0.17,0.0629,-0.61,0.0318,-0.06,0.0914,2,0.0707,0.04,33.465,77647,22.23,36.984,57.72,169.29,13525.79,0.118,0.109,0.137,0.079,0.07,0.097,0.339,0.297,0.147,0.053,0.026,0.055,1.527,0.0185377685377685,-0.122033898305085,1.09357798165138,-0.395620437956204,-0.440506329113924,-0.0885714285714287,-0.402061855670103,-0.530383480825959,-0.0178451178451178,-0.572108843537415,-0.4,2.51538461538462,0.285454545454545,5.5,14.525,6.8,15.55,9.325,18.525,13.55,22.925,14.9,23.475,16.725,24.55,16.375,21.825,16.05,20.9,15.475,21.175,15.35,27.275,12.525,24.075,7.45,20.3
"113","Chamba","Himachal Pradesh",2018,12,3650,3701,76,1.09,3.37,0,0,3.37,327.98,0.9373,0.062,7e-04,0.0755,0.2134,0.0196,0.6915,0.247,0.6725,0.0805,0.0036,-0.97,0.0717,-0.36,0.0511,-0.58,0.0781,0.53,0.0489,-0.08,0.1543,0.17,0.1654,-0.71,0.275,-0.43,0.2798,0.23,0.0199,-0.59,0.0548,1.5,0.0131,-0.77,33.185,78754,20.26,36.984,57.72,169.29,13525.79,0.118,0.109,0.137,0.079,0.07,0.097,0.339,0.297,0.147,0.053,0.026,0.055,1.527,0.0188842688842689,-0.969491525423729,-0.342201834862385,-0.627007299270073,-0.0113924050632913,-0.301428571428571,0.590721649484536,-0.512094395280236,-0.074074074074074,0.903401360544218,-0.624528301886793,1.10769230769231,-0.761818181818182,8.73333333333333,22.2,9.03333333333333,18.8,11.4,21.4,13.8,22.7,15.6666666666667,23.5,16.7666666666667,22.8,16.2,20.1666666666667,16,20.0666666666667,14.8333333333333,20.4333333333333,12.4333333333333,22.1,10.0333333333333,20,6.86666666666667,16.9333333333333
"114","Chamba","Himachal Pradesh",2020,12,3402,3403,45,0.8,4.8,15.44,15.44,35.68,240.2,0.9458,0.0537,5e-04,0.0928,0.2677,0.02,0.6195,0.3155,0.6282,0.0563,0.1206,0.07,0.0042,-0.97,0.2587,0.84,0.0904,0.09,0.0535,-0.43,0.0838,-0.37,0.1457,-0.64,0.2164,-0.38,0.0316,-0.81,3e-04,-0.99,0.0421,0.38,0.0553,-0.18,36.733,79236,20.56,36.984,57.72,169.29,13525.79,0.118,0.109,0.137,0.079,0.07,0.097,0.339,0.297,0.147,0.053,0.026,0.055,1.527,0.0138600138600139,0.0220338983050848,-0.961467889908257,0.888321167883211,0.144303797468355,-0.235714285714286,-0.136082474226804,-0.570206489675516,-0.271380471380471,-0.785034013605442,-0.994339622641509,0.619230769230769,0.00545454545454536,3.1,11.95,4.58333333333333,16.5666666666667,8.23333333333333,20.6833333333333,10,21.8,15.4,29.9166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","Chamoli","Uttarakhand",2018,12,578,318,280,0.34,1.47,0,0,1.47,136.59,0.9666,0.0334,0,0.112,0.2341,0.0251,0.6288,0.1087,0.8411,0.0502,0.0293,-0.49,0.024,-0.69,0.0496,-0.39,0.0909,1.12,0.0713,0.03,0.202,0.86,0.3963,0.37,0.4546,0.38,0.1857,0.41,5e-04,-0.99,0.0369,2.61,0.0025,-0.9,30.987,54515,23.05,100.042,47.63,57.52,10540,0.066,0.071,0.051,0.036,0.063,0.165,0.341,0.303,0.156,0.054,0.006,0.029,1.338,0.00713835817761915,-0.556060606060606,-0.661971830985915,-0.0274509803921568,1.525,0.131746031746032,0.224242424242424,0.162170087976539,0.5003300330033,0.190384615384615,-0.990740740740741,5.15,-0.913793103448276,4.8,18,7.2,25.1,10.7,31.4,16.3,34.2,20.9,36.2,25.4,35.8,25.6,32.8,25.3,31.4,23.6,32.3,14.8,30.5,10.5,27,4.6,22.7
"116","Chamoli","Uttarakhand",2020,12,323,75,324,0.06,0.51,0,0,0.51,25.59,0.9048,0.0902,0.005,0.198,0.0201,0.0125,0.7694,0.0752,0.8596,0.0652,0.1545,2.28,0.0072,-0.9,0.086,0.14,0.043,0.03,0.0563,-0.17,0.0845,-0.16,0.3127,0.16,0.407,0.44,0.0411,-0.67,5e-04,-0.98,0.0072,-0.15,0.008,-0.67,30.594,60095,21.93,100.042,47.63,57.52,10540,0.066,0.071,0.051,0.036,0.063,0.165,0.341,0.303,0.156,0.054,0.006,0.029,1.338,0.00125971026663867,1.34090909090909,-0.898591549295775,0.686274509803922,0.194444444444444,-0.106349206349206,-0.487878787878788,-0.0829912023460412,0.343234323432343,-0.736538461538462,-0.990740740740741,0.2,-0.724137931034483,NA,NA,NA,NA,12.6,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","Champawat","Uttarakhand",2018,6,609,411,243,0.27,1.58,0,0,1.58,130.56,0.9526,0.0474,0,0.1101,0.0138,0.0183,0.8578,0.3287,0.6682,0.0031,0.0165,-0.62,0.006,-0.85,0.0125,-0.63,0.045,0.67,0.0315,-0.4,0.1463,-0.31,0.3948,-0.15,0.606,0.49,0.3619,0.54,0.004,-0.95,0.0105,0.28,5e-04,-0.98,14.075,21222,13.33,31.843,25.27,38.5,22226,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.0106846062524733,-17.5,-7,-13.5,-46,-32.5,-147.3,-395.8,-607,-362.9,-5,-11.5,-1.5,4.8,18,7.2,25.1,10.7,31.4,16.3,34.2,20.9,36.2,25.4,35.8,25.6,32.8,25.3,31.4,23.6,32.3,14.8,30.5,10.5,27,4.6,22.7
"118","Champawat","Uttarakhand",2020,7,1382,321,1131,0.16,1.64,1.79,1.79,5.22,82,0.8691,0.1309,0,0.0999,0.0041,0.1136,0.7824,0.1501,0.8478,0.0021,0.116,2.18,0.0515,0.17,0.066,1.44,0.0355,0.26,0.0438,-0.21,0.1245,-0.42,0.2659,-0.44,0.1923,-0.53,0.0576,-0.77,0,-1,0,-1,5e-04,-0.97,11.867,18973,14.33,31.843,25.27,38.5,22226,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.00633161851998417,-117,-52.5,-67,-36.5,-44.8,-125.5,-266.9,-193.3,-58.6,-1,-1,-1.5,NA,NA,NA,NA,12.6,27.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","Chandrapur","Maharashtra",2019,50,61080,46029,43390,79.88,824.27,1595.36,1595.36,4014.99,33201.72,0.8519,0.1479,2e-04,0.0987,0.1088,0.7187,0.0738,0.0768,0.8535,0.0697,0.0163,0.26,0.0061,-0.39,0.0093,-0.31,0.0025,-0.76,2e-04,-0.99,0.1259,-0.31,0.3843,0.08,0.4312,0.19,0.3274,0.82,0.0758,0.26,0.0072,-0.35,4e-04,-0.96,419.189,696163,10.88,455.63,479.68,326.37,16417,0.009,0.021,0.018,0.025,0.02,0.2,0.494,0.387,0.219,0.064,0.015,0.002,1.474,0.166527685123416,0.811111111111111,-0.70952380952381,-0.483333333333333,-0.9,-0.99,-0.3705,-0.222064777327935,0.114211886304909,0.494977168949772,0.184375,-0.52,-0.8,13.22,29.8,16.015,32,19.065,35.39,17.175,29.285,21.335,34.8,21.52,31.02,15.685,19.93,17.89,22.97,19.825,25.775,17.165,24.11,17.56,27.89,16.555,26.685
"120","Chandrapur","Maharashtra",2018,50,42732,49752,3355,57.98,663.34,907.2,907.2,2477.74,23544.45,0.8658,0.1333,9e-04,0.1062,0.1197,0.6737,0.1004,0.1065,0.8056,0.0879,0,-1,0.0345,2.88,0.0017,-0.89,0.0021,-0.81,0.0213,0.83,0.1752,-0.03,0.4696,0.26,0.3203,-0.14,0.1171,-0.42,0,-1,0,-1,0.012,0.52,409.408,725954,8.65,455.63,479.68,326.37,16417,0.009,0.021,0.018,0.025,0.02,0.2,0.494,0.387,0.219,0.064,0.015,0.002,1.474,0.120872248165444,-1,0.642857142857143,-0.905555555555556,-0.916,0.0649999999999999,-0.124,-0.0493927125506072,-0.17235142118863,-0.465296803652968,-1,-1,5,14.66,30.13,16.56,32.225,18.255,31.71,17.985,29.575,14.685,21.555,14.03,18.405,13.5,16.18,13.385,16.17,12.875,17.985,16.285,26.49,14.68,25.795,8.835,16.48
"121","Chandrapur","Maharashtra",2020,50,49698,61632,16685,55.48,591.1,1133.36,1133.36,2857.82,23854.86,0.8541,0.1455,4e-04,0.1036,0.1066,0.7162,0.0736,0.0929,0.8329,0.0742,0.021,0.63,0.0053,-0.47,0.0436,2.23,0.0252,1.45,0.0206,0.58,0.1732,-0.06,0.3641,0.02,0.257,-0.29,0.0944,-0.48,0.046,-0.23,0.0062,-0.43,1e-04,-0.99,429.02255,722564.71,9.45,455.63,479.68,326.37,16417,0.009,0.021,0.018,0.025,0.02,0.2,0.494,0.387,0.219,0.064,0.015,0.002,1.474,0.115660440293529,1.33333333333333,-0.747619047619048,1.42222222222222,0.00799999999999995,0.03,-0.134,-0.262955465587044,-0.335917312661499,-0.568949771689498,-0.28125,-0.586666666666667,-0.95,7.3,14.8333333333333,17.65,31.6833333333333,9.9,17.3166666666667,3.81666666666667,6.45,4.01666666666667,6.06666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
